Employee ID,Gender,Tenure,Department,Job Role,Absenteeism Records,Health Survey Responses,Wellness Program Participation
4539,Female,18,Finance,Executive,4,7,False
4540,Male,36,Finance,Executive,13,2,False
4541,Male,26,Marketing,Manager,6,7,False
4542,Female,10,Marketing,Manager,11,1,True
4543,Non-Binary,31,HR,Manager,11,5,False
4544,Female,33,Finance,Executive,7,6,False
4545,Male,29,Marketing,Analyst,0,10,False
4546,Male,5,Finance,Developer,17,1,True
4547,Female,13,Engineering,Manager,0,9,False
4548,Female,1,Sales,Developer,0,9,True
4549,Male,23,Sales,Coordinator,20,1,False
4550,Female,3,Marketing,Executive,10,4,True
4551,Male,3,Marketing,Coordinator,0,8,True
4552,Female,7,Finance,Manager,15,2,False
4553,Female,36,Marketing,Analyst,6,8,False
4554,Female,35,Finance,Manager,0,10,True
4555,Male,15,Marketing,Developer,0,9,True
4556,Female,3,Finance,Manager,1,9,False
4557,Male,29,Marketing,Analyst,15,1,False
4558,Male,30,HR,Analyst,0,9,False
4559,Female,39,Finance,Executive,13,4,False
4560,Female,18,HR,Executive,6,8,False
4561,Male,11,HR,Analyst,2,9,False
4562,Male,38,HR,Analyst,15,3,False
4563,Non-Binary,1,HR,Developer,5,6,True
4564,Male,29,Engineering,Manager,15,3,True
4565,Non-Binary,10,Sales,Executive,16,1,False
4566,Non-Binary,28,Engineering,Developer,0,10,False
4567,Non-Binary,31,Marketing,Manager,6,6,False
4568,Female,19,Marketing,Executive,5,5,True
4569,Female,3,Sales,Developer,10,3,True
4570,Male,36,Sales,Coordinator,16,4,False
4571,Non-Binary,15,Sales,Coordinator,19,2,False
4572,Female,33,HR,Executive,0,10,True
4573,Female,26,Engineering,Developer,0,10,True
4574,Female,16,Marketing,Manager,10,4,True
4575,Female,36,Engineering,Manager,15,4,False
4576,Female,33,Engineering,Developer,14,3,False
4577,Non-Binary,20,Engineering,Coordinator,8,6,True
4578,Non-Binary,13,Sales,Developer,16,1,False
4579,Non-Binary,33,Sales,Coordinator,1,9,False
4580,Non-Binary,5,Marketing,Coordinator,1,10,False
4581,Male,37,Marketing,Manager,10,3,True
4582,Non-Binary,14,Marketing,Executive,13,3,True
4583,Female,27,Engineering,Analyst,10,3,True
4584,Non-Binary,23,Sales,Developer,7,7,False
4585,Male,14,HR,Coordinator,2,8,False
4586,Female,4,Engineering,Developer,18,2,True
4587,Non-Binary,39,Finance,Executive,17,1,False
4588,Non-Binary,19,Engineering,Executive,10,5,True
4589,Non-Binary,4,Sales,Analyst,3,8,False
4590,Female,30,Finance,Analyst,12,3,False
4591,Female,19,Engineering,Coordinator,9,6,False
4592,Male,31,Sales,Analyst,16,3,False
4593,Female,31,Sales,Coordinator,5,6,False
4594,Female,9,HR,Manager,11,4,True
4595,Non-Binary,13,Engineering,Coordinator,4,7,True
4596,Female,14,Sales,Analyst,0,10,False
4597,Non-Binary,10,Marketing,Developer,19,1,True
4598,Non-Binary,31,Sales,Analyst,19,1,False
4599,Female,37,HR,Executive,12,5,False
4600,Male,23,Sales,Analyst,2,9,False
4601,Male,27,Engineering,Manager,8,5,True
4602,Female,6,Engineering,Coordinator,7,4,False
4603,Male,26,Finance,Executive,6,8,False
4604,Non-Binary,2,Engineering,Coordinator,2,5,True
4605,Non-Binary,13,Finance,Coordinator,20,1,False
4606,Female,19,Marketing,Analyst,5,7,True
4607,Male,1,HR,Developer,13,4,True
4608,Male,32,Marketing,Executive,0,10,True
4609,Non-Binary,22,Finance,Manager,10,5,True
4610,Female,29,Sales,Manager,5,6,True
4611,Male,2,Sales,Developer,4,7,True
4612,Female,38,Marketing,Developer,12,2,True
4613,Male,11,Sales,Analyst,17,1,False
4614,Non-Binary,17,Finance,Manager,12,3,False
4615,Non-Binary,8,HR,Executive,0,10,False
4616,Female,22,Engineering,Developer,17,1,False
4617,Non-Binary,4,Finance,Developer,11,4,False
4618,Male,11,Finance,Developer,7,6,False
4619,Non-Binary,8,Engineering,Executive,8,5,False
4620,Female,9,Engineering,Manager,13,4,False
4621,Female,26,HR,Executive,4,7,True
4622,Female,2,HR,Executive,8,6,False
4623,Male,16,HR,Analyst,12,3,False
4624,Male,31,Sales,Developer,1,9,True
4625,Male,6,Finance,Manager,6,5,True
4626,Male,21,Engineering,Analyst,0,10,True
4627,Male,26,Finance,Analyst,18,1,False
4628,Non-Binary,19,Finance,Coordinator,8,6,True
4629,Male,28,HR,Developer,6,5,True
4630,Male,8,HR,Manager,0,10,True
4631,Non-Binary,14,Finance,Manager,0,8,True
4632,Male,24,HR,Manager,13,4,False
4633,Female,37,Sales,Developer,15,1,True
4634,Male,26,Engineering,Manager,16,2,False
4635,Male,31,Finance,Executive,2,8,True
4636,Female,32,Engineering,Executive,0,10,True
4637,Female,2,Sales,Developer,3,8,True
4638,Female,25,HR,Manager,8,5,False
4639,Female,2,Marketing,Coordinator,6,6,True
4640,Male,1,Sales,Coordinator,16,2,False
4641,Female,36,Marketing,Coordinator,0,9,True
4642,Female,12,Engineering,Executive,8,6,False
4643,Non-Binary,9,Finance,Coordinator,0,9,False
4644,Female,36,HR,Manager,0,10,True
4645,Female,28,Sales,Manager,9,3,True
4646,Non-Binary,38,HR,Coordinator,7,6,True
4647,Non-Binary,33,Marketing,Analyst,1,10,False
4648,Male,22,Marketing,Coordinator,6,5,True
4649,Non-Binary,25,Finance,Analyst,2,9,False
4650,Male,18,Marketing,Developer,0,10,False
4651,Non-Binary,6,Finance,Developer,17,1,False
4652,Non-Binary,18,Sales,Manager,5,9,False
4653,Male,16,Finance,Executive,7,5,False
4654,Non-Binary,15,Marketing,Manager,17,1,False
4655,Male,8,Engineering,Manager,0,10,False
4656,Non-Binary,13,Finance,Executive,2,8,True
4657,Female,7,HR,Manager,2,7,True
4658,Non-Binary,17,Engineering,Executive,4,6,False
4659,Male,32,Finance,Manager,15,2,True
4660,Non-Binary,22,HR,Developer,7,5,True
4661,Male,13,Engineering,Analyst,13,3,False
4662,Male,23,Finance,Manager,16,2,True
4663,Female,29,Sales,Analyst,0,10,False
4664,Female,22,HR,Coordinator,19,1,False
4665,Male,1,Sales,Manager,2,9,True
4666,Non-Binary,29,Marketing,Developer,14,2,False
4667,Male,5,Finance,Executive,18,1,False
4668,Male,35,Finance,Developer,7,7,True
4669,Non-Binary,10,HR,Analyst,0,9,True
4670,Non-Binary,19,Finance,Executive,9,6,False
4671,Non-Binary,37,Marketing,Developer,2,8,True
4672,Non-Binary,7,Finance,Developer,8,7,False
4673,Male,35,Engineering,Developer,0,9,True
4674,Male,13,Sales,Executive,5,7,True
4675,Female,10,Marketing,Developer,3,6,True
4676,Male,2,Marketing,Developer,13,1,False
4677,Non-Binary,6,Sales,Analyst,0,9,True
4678,Female,8,Sales,Developer,0,10,False
4679,Non-Binary,36,Marketing,Developer,9,5,False
4680,Male,25,Sales,Coordinator,18,2,False
4681,Female,7,HR,Executive,2,8,True
4682,Non-Binary,23,Sales,Coordinator,11,4,True
4683,Female,19,Engineering,Analyst,14,3,False
4684,Female,22,Engineering,Coordinator,16,1,False
4685,Male,13,HR,Manager,8,5,True
4686,Non-Binary,21,Sales,Executive,14,3,True
4687,Female,1,Engineering,Developer,10,4,True
4688,Female,19,Finance,Coordinator,1,9,True
4689,Non-Binary,33,Sales,Coordinator,6,7,False
4690,Female,4,HR,Developer,13,5,False
4691,Female,3,Sales,Developer,0,8,True
4692,Female,27,Marketing,Analyst,13,6,False
4693,Non-Binary,35,Marketing,Coordinator,0,10,True
4694,Non-Binary,28,Engineering,Coordinator,16,2,True
4695,Non-Binary,6,Marketing,Manager,7,7,True
4696,Non-Binary,6,HR,Manager,19,1,True
4697,Male,23,Engineering,Coordinator,11,3,False
4698,Female,33,HR,Manager,15,1,False
4699,Non-Binary,16,HR,Coordinator,19,1,False
4700,Female,24,Marketing,Executive,10,5,True
4701,Female,5,Marketing,Analyst,9,6,False
4702,Male,13,HR,Manager,13,3,True
4703,Non-Binary,12,Marketing,Coordinator,11,3,False
4704,Non-Binary,5,Marketing,Manager,12,3,True
4705,Female,37,Marketing,Analyst,19,1,False
4706,Non-Binary,31,Sales,Executive,8,5,True
4707,Female,28,HR,Developer,17,1,False
4708,Female,28,Finance,Developer,0,10,False
4709,Male,30,HR,Manager,0,10,False
4710,Male,18,Engineering,Coordinator,12,3,False
4711,Male,27,Marketing,Analyst,12,6,False
4712,Female,35,Marketing,Executive,11,6,False
4713,Non-Binary,26,Finance,Executive,16,3,False
4714,Male,39,Engineering,Executive,1,9,True
4715,Non-Binary,18,Sales,Developer,0,8,True
4716,Male,33,HR,Analyst,14,3,True
4717,Male,25,Sales,Developer,12,5,False
4718,Female,31,Engineering,Manager,9,5,False
4719,Male,37,Finance,Executive,5,5,True
4720,Male,2,Engineering,Analyst,14,3,False
4721,Female,33,Finance,Executive,10,5,True
4722,Non-Binary,39,Sales,Developer,8,5,False
4723,Male,32,Sales,Developer,12,4,True
4724,Female,18,Engineering,Developer,10,4,False
4725,Male,17,Engineering,Executive,13,2,False
4726,Female,34,Marketing,Analyst,2,9,False
4727,Non-Binary,39,Finance,Analyst,4,7,False
4728,Non-Binary,7,Marketing,Manager,18,1,False
4729,Female,35,HR,Executive,6,5,False
4730,Female,30,HR,Manager,13,2,True
4731,Female,12,Engineering,Manager,0,10,True
4732,Non-Binary,35,Sales,Manager,8,6,True
4733,Male,11,HR,Manager,6,7,False
4734,Non-Binary,4,HR,Developer,13,2,True
4735,Female,25,Marketing,Manager,8,6,False
4736,Female,32,Marketing,Analyst,11,3,True
4737,Non-Binary,20,HR,Manager,4,9,True
4738,Female,31,Engineering,Developer,10,4,True
4739,Non-Binary,4,Marketing,Coordinator,12,3,False
4740,Female,38,HR,Coordinator,13,3,False
4741,Male,1,Sales,Coordinator,11,2,True
4742,Male,3,Marketing,Executive,0,9,False
4743,Female,37,HR,Analyst,4,8,True
4744,Non-Binary,22,Finance,Developer,10,5,False
4745,Male,17,Marketing,Coordinator,0,9,True
4746,Non-Binary,14,Finance,Developer,15,2,False
4747,Female,35,Marketing,Developer,6,6,True
4748,Non-Binary,13,Marketing,Executive,6,7,False
4749,Male,35,Finance,Coordinator,10,6,False
4750,Non-Binary,2,Engineering,Manager,13,3,True
4751,Non-Binary,13,HR,Developer,0,10,False
4752,Female,16,Engineering,Coordinator,0,10,False
4753,Female,18,Engineering,Developer,0,10,False
4754,Female,7,HR,Executive,3,9,False
4755,Male,36,Sales,Executive,7,8,False
4756,Male,30,Engineering,Manager,2,8,False
4757,Female,7,Engineering,Executive,1,8,False
4758,Female,15,Engineering,Coordinator,1,9,False
4759,Male,19,Sales,Executive,20,1,False
4760,Male,37,Marketing,Manager,3,8,True
4761,Male,2,Finance,Analyst,14,2,False
4762,Male,13,Finance,Developer,11,4,False
4763,Female,31,Sales,Developer,15,1,True
4764,Male,16,Engineering,Coordinator,9,6,False
4765,Female,6,Finance,Manager,3,10,False
4766,Non-Binary,28,Sales,Manager,18,1,False
4767,Non-Binary,32,HR,Manager,12,5,False
4768,Male,10,Finance,Developer,0,9,True
4769,Non-Binary,18,HR,Executive,20,1,False
4770,Non-Binary,4,Engineering,Developer,0,9,False
4771,Non-Binary,9,Finance,Developer,12,4,True
4772,Male,7,Sales,Developer,13,3,True
4773,Male,8,Marketing,Executive,0,8,True
4774,Non-Binary,7,Finance,Analyst,9,6,False
4775,Female,3,Finance,Coordinator,4,7,True
4776,Non-Binary,17,Finance,Analyst,0,9,False
4777,Male,2,Finance,Analyst,9,5,True
4778,Male,15,Sales,Developer,11,2,True
4779,Male,29,Sales,Analyst,13,3,False
4780,Non-Binary,22,Marketing,Developer,11,3,True
4781,Female,4,Sales,Developer,11,4,False
4782,Male,6,Sales,Coordinator,0,10,True
4783,Male,38,Engineering,Manager,0,7,True
4784,Non-Binary,26,Engineering,Developer,0,10,False
4785,Female,11,HR,Analyst,7,6,False
4786,Non-Binary,26,Marketing,Coordinator,10,3,True
4787,Male,17,Engineering,Analyst,6,7,False
4788,Female,24,Marketing,Manager,12,4,True
4789,Female,28,Marketing,Executive,0,10,False
4790,Male,35,Finance,Manager,4,8,True
4791,Female,31,Marketing,Coordinator,5,7,False
4792,Female,13,Finance,Manager,8,7,True
4793,Non-Binary,35,HR,Manager,0,9,True
4794,Male,16,HR,Coordinator,0,8,True
4795,Male,15,HR,Coordinator,18,1,True
4796,Male,18,Finance,Analyst,3,7,False
4797,Male,37,Finance,Developer,16,3,False
4798,Male,27,HR,Executive,12,4,False
4799,Female,35,Finance,Executive,5,6,True
4800,Non-Binary,35,Sales,Executive,7,5,True
4801,Male,28,Sales,Manager,2,8,True
4802,Non-Binary,39,Finance,Coordinator,17,2,False
4803,Non-Binary,38,Finance,Coordinator,9,5,False
4804,Female,9,Engineering,Coordinator,12,5,False
4805,Male,12,Engineering,Developer,11,3,False
4806,Female,15,Marketing,Coordinator,0,10,True
4807,Male,21,Marketing,Coordinator,11,5,True
4808,Female,35,Marketing,Manager,8,4,True
4809,Non-Binary,33,HR,Analyst,10,5,True
4810,Male,19,Sales,Executive,0,10,False
4811,Non-Binary,23,HR,Manager,0,9,True
4812,Non-Binary,13,Finance,Manager,5,7,False
4813,Female,1,Engineering,Manager,15,1,False
4814,Male,29,Finance,Executive,12,3,True
4815,Non-Binary,24,Finance,Manager,0,9,False
4816,Female,16,Engineering,Analyst,15,4,False
4817,Male,25,Finance,Coordinator,12,4,True
4818,Male,23,Marketing,Analyst,0,10,False
4819,Non-Binary,28,Engineering,Coordinator,9,6,True
4820,Male,16,Finance,Coordinator,13,3,False
4821,Non-Binary,38,Marketing,Manager,15,3,False
4822,Male,11,Marketing,Manager,4,9,False
4823,Female,3,Sales,Executive,9,5,False
4824,Non-Binary,15,Marketing,Developer,6,7,False
4825,Non-Binary,1,HR,Analyst,7,5,True
4826,Male,7,Engineering,Executive,10,6,False
4827,Male,1,Engineering,Executive,3,8,False
4828,Non-Binary,32,Engineering,Analyst,6,8,False
4829,Male,9,Finance,Analyst,16,2,False
4830,Female,29,Finance,Coordinator,6,9,True
4831,Male,26,HR,Developer,0,10,False
4832,Female,23,Marketing,Manager,9,6,False
4833,Female,29,Finance,Developer,5,7,False
4834,Female,38,Marketing,Developer,12,3,True
4835,Female,33,Marketing,Manager,8,4,False
4836,Female,7,Finance,Developer,8,6,False
4837,Male,12,Finance,Executive,4,7,False
4838,Female,31,HR,Executive,6,6,True
4839,Male,32,Sales,Manager,8,5,False
4840,Female,20,Engineering,Manager,14,2,False
4841,Non-Binary,17,Finance,Analyst,3,7,False
4842,Female,36,Finance,Analyst,6,5,True
4843,Non-Binary,3,Marketing,Developer,0,9,False
4844,Female,1,Sales,Developer,12,4,False
4845,Female,27,Finance,Manager,0,10,False
4846,Female,33,Sales,Developer,17,2,False
4847,Non-Binary,20,Engineering,Coordinator,4,7,True
4848,Non-Binary,14,Marketing,Executive,2,7,True
4849,Female,36,HR,Developer,16,1,True
4850,Male,5,Engineering,Developer,11,5,False
4851,Female,23,Sales,Analyst,13,3,True
4852,Non-Binary,15,Sales,Coordinator,2,9,False
4853,Female,6,Engineering,Developer,3,9,False
4854,Non-Binary,33,Sales,Executive,6,7,False
4855,Non-Binary,19,HR,Developer,0,9,True
4856,Non-Binary,13,HR,Manager,15,2,True
4857,Female,29,Sales,Coordinator,0,10,False
4858,Non-Binary,6,Sales,Developer,1,8,False
4859,Non-Binary,15,HR,Coordinator,0,10,True
4860,Female,16,Sales,Developer,0,10,True
4861,Non-Binary,24,Finance,Executive,0,10,False
4862,Female,23,Marketing,Executive,16,1,True
4863,Non-Binary,10,Finance,Coordinator,16,3,False
4864,Male,17,Sales,Analyst,0,8,True
4865,Male,30,Sales,Analyst,2,8,True
4866,Non-Binary,10,Marketing,Manager,0,10,True
4867,Male,19,Sales,Analyst,6,8,False
4868,Female,29,Marketing,Coordinator,8,7,False
4869,Male,2,HR,Analyst,13,2,False
4870,Non-Binary,36,Marketing,Manager,14,3,False
4871,Non-Binary,19,Marketing,Developer,0,9,True
4872,Female,7,Finance,Analyst,15,2,False
4873,Non-Binary,26,Sales,Coordinator,6,7,True
4874,Female,15,HR,Coordinator,20,1,False
4875,Male,38,Engineering,Manager,14,3,False
4876,Male,3,Marketing,Manager,14,1,False
4877,Female,38,Engineering,Executive,2,6,True
4878,Female,16,Sales,Executive,9,4,True
4879,Non-Binary,2,Marketing,Executive,18,1,True
4880,Male,31,Engineering,Developer,8,5,False
4881,Female,28,Finance,Coordinator,11,4,False
4882,Male,7,Engineering,Executive,2,10,True
4883,Female,30,Finance,Coordinator,0,10,True
4884,Male,7,HR,Manager,17,2,True
4885,Non-Binary,36,Sales,Developer,4,7,True
4886,Male,29,Engineering,Manager,5,8,False
4887,Male,24,Marketing,Coordinator,12,4,False
4888,Male,39,Sales,Executive,3,9,False
4889,Male,4,Engineering,Manager,18,3,False
4890,Male,29,Marketing,Analyst,8,6,False
4891,Non-Binary,5,Marketing,Developer,6,7,True
4892,Female,29,Marketing,Coordinator,3,7,True
4893,Male,30,Marketing,Executive,6,6,False
4894,Non-Binary,29,Engineering,Manager,0,9,True
4895,Male,26,HR,Developer,15,1,False
4896,Male,19,Finance,Executive,5,9,False
4897,Female,26,Finance,Manager,1,9,True
4898,Male,37,Finance,Coordinator,9,4,True
4899,Non-Binary,27,HR,Analyst,10,5,False
4900,Non-Binary,30,Marketing,Analyst,15,3,False
4901,Female,30,Marketing,Coordinator,6,7,True
4902,Male,3,Sales,Developer,14,2,True
4903,Non-Binary,7,Finance,Coordinator,6,8,False
4904,Male,9,Finance,Manager,0,9,True
4905,Male,13,Marketing,Developer,7,6,False
4906,Male,15,Finance,Analyst,4,9,False
4907,Female,5,Marketing,Manager,7,6,True
4908,Male,29,Marketing,Executive,13,3,True
4909,Non-Binary,35,Marketing,Executive,0,10,False
4910,Male,27,Engineering,Executive,14,3,True
4911,Non-Binary,27,Engineering,Analyst,13,2,True
4912,Male,8,Engineering,Coordinator,11,5,True
4913,Non-Binary,32,Engineering,Developer,13,4,True
4914,Non-Binary,20,HR,Analyst,4,6,True
4915,Male,10,Sales,Manager,15,5,False
4916,Male,13,Sales,Manager,4,6,True
4917,Non-Binary,29,Marketing,Executive,10,4,True
4918,Female,35,Finance,Developer,11,3,True
4919,Male,8,Engineering,Executive,17,1,False
4920,Female,29,Sales,Manager,12,5,False
4921,Male,31,Sales,Manager,8,6,False
4922,Male,30,Engineering,Coordinator,6,5,True
4923,Male,22,HR,Coordinator,10,5,False
4924,Male,21,HR,Coordinator,8,6,True
4925,Female,12,Sales,Executive,11,4,True
4926,Male,11,HR,Developer,14,4,False
4927,Non-Binary,2,Engineering,Coordinator,4,8,False
4928,Non-Binary,2,Sales,Analyst,5,8,False
4929,Female,34,Engineering,Coordinator,13,3,False
4930,Male,3,HR,Executive,3,7,True
4931,Non-Binary,16,Engineering,Developer,7,5,False
4932,Female,4,HR,Coordinator,12,5,True
4933,Male,23,HR,Developer,10,3,False
4934,Non-Binary,20,Engineering,Analyst,16,2,False
4935,Non-Binary,25,HR,Manager,14,3,False
4936,Female,30,Marketing,Developer,2,7,True
4937,Male,18,Engineering,Coordinator,15,3,False
4938,Male,11,Marketing,Executive,11,2,True
4939,Non-Binary,29,Engineering,Executive,9,4,True
4940,Non-Binary,17,HR,Executive,10,5,True
4941,Non-Binary,26,HR,Executive,2,7,True
4942,Male,23,Sales,Developer,18,1,True
4943,Female,20,Sales,Executive,4,8,True
4944,Female,2,Marketing,Manager,0,10,True
4945,Male,24,HR,Analyst,12,3,True
4946,Female,31,Sales,Developer,5,6,True
4947,Non-Binary,27,HR,Developer,10,4,False
4948,Female,2,Engineering,Executive,8,5,False
4949,Female,14,Sales,Executive,0,10,False
4950,Female,4,Marketing,Developer,7,6,True
4951,Non-Binary,13,Sales,Executive,14,2,True
4952,Male,36,HR,Executive,14,3,False
4953,Non-Binary,35,Finance,Executive,3,8,False
4954,Male,8,Finance,Executive,2,8,True
4955,Male,2,HR,Executive,18,1,False
4956,Male,6,Engineering,Coordinator,0,10,True
4957,Female,31,Sales,Coordinator,4,8,False
4958,Female,10,Finance,Coordinator,13,2,True
4959,Male,21,Engineering,Developer,0,10,True
4960,Male,10,HR,Analyst,0,10,True
4961,Female,23,Engineering,Developer,1,8,True
4962,Non-Binary,3,HR,Coordinator,1,10,False
4963,Male,32,Sales,Developer,7,5,True
4964,Non-Binary,20,Engineering,Analyst,12,1,True
4965,Female,10,Sales,Executive,4,8,False
4966,Male,29,Engineering,Manager,10,5,False
4967,Non-Binary,34,HR,Coordinator,20,1,False
4968,Non-Binary,37,HR,Coordinator,12,4,True
4969,Non-Binary,20,Engineering,Analyst,18,1,True
4970,Female,8,HR,Executive,3,9,False
4971,Female,7,Marketing,Executive,0,10,False
4972,Non-Binary,6,Marketing,Manager,15,2,False
4973,Non-Binary,11,Sales,Executive,3,8,True
4974,Female,18,Marketing,Analyst,11,4,False
4975,Non-Binary,29,Marketing,Executive,3,9,False
4976,Non-Binary,25,Finance,Analyst,17,2,True
4977,Female,21,Finance,Coordinator,11,3,True
4978,Non-Binary,3,Finance,Coordinator,15,2,True
4979,Non-Binary,18,Finance,Coordinator,0,10,False
4980,Non-Binary,24,HR,Developer,9,5,True
4981,Female,38,Sales,Coordinator,19,1,True
4982,Non-Binary,10,Sales,Analyst,16,3,False
4983,Female,27,Marketing,Manager,15,1,True
4984,Female,12,Sales,Executive,3,10,False
4985,Male,7,Marketing,Coordinator,3,8,False
4986,Male,17,Sales,Developer,14,4,True
4987,Non-Binary,1,Engineering,Developer,14,3,False
4988,Female,26,Engineering,Analyst,5,8,False
4989,Male,15,Sales,Manager,3,9,False
4990,Non-Binary,33,HR,Coordinator,0,8,True
4991,Male,37,Marketing,Coordinator,10,6,False
4992,Male,31,Sales,Developer,14,3,False
4993,Female,35,Marketing,Analyst,0,8,True
4994,Female,1,Finance,Developer,6,5,True
4995,Male,8,Sales,Developer,8,5,False
4996,Male,12,HR,Manager,1,9,False
4997,Female,19,Finance,Analyst,14,1,True
4998,Non-Binary,25,Sales,Manager,4,7,False
4999,Female,32,Engineering,Analyst,0,8,True
5000,Male,12,Sales,Coordinator,0,10,True
5001,Non-Binary,13,Engineering,Executive,15,3,True
5002,Male,28,Engineering,Executive,6,8,False
5003,Non-Binary,1,Sales,Analyst,17,1,True
5004,Male,6,Sales,Executive,6,8,True
5005,Non-Binary,8,Engineering,Developer,7,7,True
5006,Non-Binary,4,Marketing,Coordinator,12,4,False
5007,Male,5,Finance,Coordinator,7,7,False
5008,Non-Binary,25,HR,Executive,0,10,True
5009,Female,22,Sales,Analyst,2,7,True
5010,Male,28,Finance,Developer,0,10,False
5011,Female,39,Finance,Analyst,12,1,False
5012,Male,23,Marketing,Executive,11,3,False
5013,Non-Binary,4,Finance,Coordinator,7,7,True
5014,Non-Binary,4,Sales,Coordinator,10,5,False
5015,Non-Binary,21,Finance,Analyst,0,9,True
5016,Male,37,Sales,Manager,6,7,True
5017,Female,2,Sales,Analyst,15,3,False
5018,Female,7,Engineering,Manager,18,1,True
5019,Male,16,Marketing,Analyst,12,5,True
5020,Male,17,HR,Manager,1,10,False
5021,Female,20,Engineering,Manager,4,5,True
5022,Female,23,HR,Manager,9,7,True
5023,Female,34,Sales,Manager,20,1,False
5024,Female,11,Engineering,Developer,0,10,True
5025,Male,34,Finance,Manager,15,2,False
5026,Male,33,Finance,Manager,4,6,False
5027,Non-Binary,26,HR,Coordinator,0,8,True
5028,Female,2,Sales,Developer,9,4,True
5029,Non-Binary,23,HR,Manager,13,3,False
5030,Male,22,Marketing,Executive,16,3,False
5031,Male,34,Finance,Developer,11,3,True
5032,Non-Binary,15,Engineering,Coordinator,12,2,True
5033,Female,10,Engineering,Analyst,18,1,True
5034,Female,15,Engineering,Coordinator,8,5,False
5035,Female,29,Finance,Coordinator,0,10,True
5036,Female,23,Sales,Developer,10,5,True
5037,Non-Binary,17,Finance,Developer,8,5,True
5038,Non-Binary,9,Finance,Executive,11,4,True
5039,Male,36,Engineering,Executive,16,3,False
5040,Female,9,Finance,Developer,14,3,False
5041,Female,16,Engineering,Developer,16,2,True
5042,Female,36,Sales,Developer,9,5,True
5043,Non-Binary,33,Marketing,Analyst,13,4,False
5044,Female,31,Engineering,Coordinator,1,6,True
5045,Non-Binary,6,HR,Executive,14,2,False
5046,Female,10,Marketing,Executive,15,2,False
5047,Female,16,Sales,Manager,3,8,False
5048,Male,4,Marketing,Analyst,6,6,False
5049,Female,22,Engineering,Developer,11,3,True
5050,Female,13,Sales,Developer,9,5,False
5051,Male,16,HR,Analyst,12,3,True
5052,Non-Binary,29,Engineering,Executive,15,2,True
5053,Non-Binary,6,Engineering,Developer,14,3,False
5054,Female,26,Sales,Manager,16,1,False
5055,Non-Binary,11,Sales,Executive,4,7,False
5056,Female,24,Marketing,Coordinator,7,6,True
5057,Male,29,HR,Analyst,8,5,False
5058,Male,3,Marketing,Executive,6,6,False
5059,Female,10,Marketing,Coordinator,2,8,False
5060,Male,1,Engineering,Manager,12,3,True
5061,Male,26,Sales,Analyst,15,3,False
5062,Female,12,Engineering,Developer,11,5,False
5063,Female,14,HR,Developer,8,5,False
5064,Male,25,Marketing,Coordinator,18,1,True
5065,Non-Binary,8,HR,Executive,10,4,False
5066,Non-Binary,4,Sales,Manager,0,9,True
5067,Female,28,Sales,Coordinator,5,8,True
5068,Female,7,Finance,Manager,10,3,True
5069,Non-Binary,10,HR,Manager,7,5,True
5070,Male,36,Engineering,Manager,7,5,True
5071,Non-Binary,2,HR,Analyst,7,7,False
5072,Non-Binary,26,Marketing,Coordinator,0,8,False
5073,Non-Binary,14,Sales,Analyst,0,9,True
5074,Non-Binary,16,Sales,Executive,3,7,True
5075,Female,17,HR,Executive,16,2,True
5076,Female,22,HR,Developer,1,8,True
5077,Male,4,HR,Developer,3,8,False
5078,Male,19,Marketing,Developer,17,2,False
5079,Male,2,Marketing,Executive,7,6,True
5080,Male,39,Engineering,Manager,0,10,True
5081,Non-Binary,9,HR,Manager,17,1,True
5082,Female,19,Engineering,Coordinator,4,7,False
5083,Female,16,Finance,Executive,0,10,True
5084,Male,25,Marketing,Developer,15,2,False
5085,Male,18,Sales,Executive,7,5,False
5086,Non-Binary,23,Finance,Manager,0,7,True
5087,Non-Binary,21,Sales,Manager,0,10,False
5088,Male,11,Finance,Analyst,0,9,True
5089,Female,39,Engineering,Analyst,17,1,False
5090,Female,4,Engineering,Coordinator,0,9,True
5091,Female,25,Marketing,Executive,5,5,True
5092,Male,32,Sales,Analyst,4,6,True
5093,Female,30,Finance,Analyst,1,8,True
5094,Non-Binary,26,HR,Executive,14,2,True
5095,Non-Binary,36,HR,Manager,6,7,True
5096,Male,34,Marketing,Coordinator,13,4,False
5097,Non-Binary,9,Sales,Coordinator,1,9,False
5098,Male,12,HR,Coordinator,6,6,True
5099,Female,2,Marketing,Analyst,5,7,False
5100,Female,38,Marketing,Manager,7,6,True
5101,Female,5,Sales,Coordinator,3,8,False
5102,Non-Binary,5,HR,Executive,6,6,False
5103,Male,22,HR,Coordinator,0,7,True
5104,Female,5,HR,Developer,1,8,True
5105,Male,4,Engineering,Manager,17,1,False
5106,Female,9,HR,Developer,1,10,False
5107,Non-Binary,29,Finance,Manager,12,4,False
5108,Non-Binary,22,Engineering,Executive,8,6,False
5109,Male,27,Engineering,Analyst,18,1,False
5110,Non-Binary,10,Engineering,Analyst,14,4,False
5111,Non-Binary,16,Engineering,Manager,8,6,True
5112,Male,10,Marketing,Coordinator,5,7,False
5113,Female,6,Finance,Developer,4,6,True
5114,Non-Binary,5,Sales,Executive,9,4,False
5115,Male,6,HR,Coordinator,8,7,True
5116,Non-Binary,25,Engineering,Analyst,0,10,True
5117,Non-Binary,4,Sales,Coordinator,14,2,True
